"profile","Park","year","quartile","rate_of_change","profile_direction"
"19","Bonge Ave OBA, Grayland Plains","02","yearly_ROC_q1_dist_to_BP",4.81191263690346,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","02","yearly_ROC_med_dist_to_BP",4.23365313533215,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","02","yearly_ROC_q3_dist_to_BP",3.40373576266558,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","02","yearly_ROC_max_dist_to_BP",2.11223523994538,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","02","mean",3.73790557611886,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","03","yearly_ROC_min_dist_to_BP",13.4459652962664,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","03","yearly_ROC_q1_dist_to_BP",10.9455543978022,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","03","yearly_ROC_med_dist_to_BP",7.51960793630101,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","03","yearly_ROC_q3_dist_to_BP",2.53759396054822,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","03","yearly_ROC_max_dist_to_BP",-5.37189101205965,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","03","mean",4.44596529626637,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","04","yearly_ROC_min_dist_to_BP",-6.60934417299371,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","04","yearly_ROC_q1_dist_to_BP",-6.32686155291071,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","04","yearly_ROC_med_dist_to_BP",-5.9184445273627,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","04","yearly_ROC_q3_dist_to_BP",-5.27573267621682,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","04","yearly_ROC_max_dist_to_BP",-4.11608473219608,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","04","mean",-5.60934417299371,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","05","yearly_ROC_min_dist_to_BP",-2.41091043012395,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","05","yearly_ROC_q1_dist_to_BP",-2.19320466394862,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","05","yearly_ROC_med_dist_to_BP",-1.88074066479673,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","05","yearly_ROC_q3_dist_to_BP",-1.39445286288172,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","05","yearly_ROC_max_dist_to_BP",-0.533451315981068,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","05","mean",-1.91091043012395,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","06","yearly_ROC_min_dist_to_BP",-4.85958235847424,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","06","yearly_ROC_q1_dist_to_BP",-3.55509701169804,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","06","yearly_ROC_med_dist_to_BP",-1.6932309210902,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","06","yearly_ROC_q3_dist_to_BP",1.18025249063726,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","06","yearly_ROC_max_dist_to_BP",6.19710436986488,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","06","mean",0.640417641525761,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","07","yearly_ROC_min_dist_to_BP",5.81743790083927,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","07","yearly_ROC_q1_dist_to_BP",4.37671132629869,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","07","yearly_ROC_med_dist_to_BP",2.38661861180578,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","07","yearly_ROC_q3_dist_to_BP",-0.541026350685233,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","07","yearly_ROC_max_dist_to_BP",-5.27269126466339,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","07","mean",0.317437900839269,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","08","yearly_ROC_min_dist_to_BP",-8.97410759789772,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","08","yearly_ROC_q1_dist_to_BP",-7.92796088924552,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","08","yearly_ROC_med_dist_to_BP",-6.43451202676943,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","08","yearly_ROC_q3_dist_to_BP",-4.12891457829236,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","08","yearly_ROC_max_dist_to_BP",-0.101479793985397,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","08","mean",-4.97410759789772,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","09","yearly_ROC_min_dist_to_BP",0.514870586013956,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","09","yearly_ROC_q1_dist_to_BP",1.72210466379242,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","09","yearly_ROC_med_dist_to_BP",3.39882603110778,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","09","yearly_ROC_q3_dist_to_BP",5.88498064223303,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","09","yearly_ROC_max_dist_to_BP",9.9530567768826,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","09","mean",5.01487058601396,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","10","yearly_ROC_min_dist_to_BP",-1.70688676432103,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","10","yearly_ROC_q1_dist_to_BP",-1.59370687633977,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","10","yearly_ROC_med_dist_to_BP",-1.4408577648393,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","10","yearly_ROC_q3_dist_to_BP",-1.22305525747472,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","10","yearly_ROC_max_dist_to_BP",-0.887736886603656,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","10","mean",-1.70688676432103,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","11","yearly_ROC_min_dist_to_BP",7.41593586116056,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","11","yearly_ROC_q1_dist_to_BP",6.71659671165419,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","11","yearly_ROC_med_dist_to_BP",5.77489248793658,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","11","yearly_ROC_q3_dist_to_BP",4.43844351060247,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","11","yearly_ROC_max_dist_to_BP",2.39329924065899,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","11","mean",4.91593586116056,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","12","yearly_ROC_min_dist_to_BP",5.65174705330731,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","12","yearly_ROC_q1_dist_to_BP",4.15220589413603,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","12","yearly_ROC_med_dist_to_BP",2.10176958671391,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","12","yearly_ROC_q3_dist_to_BP",-0.871404644000895,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","12","yearly_ROC_max_dist_to_BP",-5.57085720908563,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","12","mean",0.151747053307312,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","13","yearly_ROC_min_dist_to_BP",-7.38506385492206,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","13","yearly_ROC_q1_dist_to_BP",-4.47035503418216,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","13","yearly_ROC_med_dist_to_BP",-0.346227452517671,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","13","yearly_ROC_q3_dist_to_BP",5.93701418539455,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","13","yearly_ROC_max_dist_to_BP",16.6757080519974,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","13","mean",4.61493614507794,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","14","yearly_ROC_min_dist_to_BP",2.24187558267523,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","14","yearly_ROC_q1_dist_to_BP",2.02506702444003,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","14","yearly_ROC_med_dist_to_BP",1.73990710191332,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","14","yearly_ROC_q3_dist_to_BP",1.34802936408948,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","14","yearly_ROC_max_dist_to_BP",0.775751020346552,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","14","mean",1.74187558267523,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","15","yearly_ROC_min_dist_to_BP",2.27681982644351,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","15","yearly_ROC_q1_dist_to_BP",-0.1984025199491,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","15","yearly_ROC_med_dist_to_BP",-3.4692731550326,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","15","yearly_ROC_q3_dist_to_BP",-7.99282619500631,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","15","yearly_ROC_max_dist_to_BP",-14.6589015102569,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","15","mean",-5.72318017355649,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","16","yearly_ROC_min_dist_to_BP",0.218358600521424,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","16","yearly_ROC_q1_dist_to_BP",-0.555522637871464,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","16","yearly_ROC_med_dist_to_BP",-1.63908957414729,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","16","yearly_ROC_q3_dist_to_BP",-3.26469774255233,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","16","yearly_ROC_max_dist_to_BP",-5.9745879940498,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","16","mean",-2.78164139947858,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","17","yearly_ROC_min_dist_to_BP",-3.26691307218711,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","17","yearly_ROC_q1_dist_to_BP",-0.887281677008047,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","17","yearly_ROC_med_dist_to_BP",2.50750262302248,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","17","yearly_ROC_q3_dist_to_BP",7.74305575974818,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","17","yearly_ROC_max_dist_to_BP",16.8730025076108,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","17","mean",6.73308692781289,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","18","yearly_ROC_min_dist_to_BP",1.4013493517569,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","18","yearly_ROC_q1_dist_to_BP",0.480521598768387,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","18","yearly_ROC_med_dist_to_BP",-0.759151913080653,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","18","yearly_ROC_q3_dist_to_BP",-2.51791707144218,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","18","yearly_ROC_max_dist_to_BP",-5.20803802238744,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","18","mean",-1.5986506482431,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","19","yearly_ROC_min_dist_to_BP",-0.0300458654688938,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","19","yearly_ROC_q1_dist_to_BP",-0.00533181402536644,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","19","yearly_ROC_med_dist_to_BP",0.0286007485370966,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","19","yearly_ROC_q3_dist_to_BP",0.0780909539516388,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","19","yearly_ROC_max_dist_to_BP",0.157016042366316,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","19","mean",-0.0300458654688938,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","20","yearly_ROC_min_dist_to_BP",4.5699726303145,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","20","yearly_ROC_q1_dist_to_BP",4.5090779024346,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","20","yearly_ROC_med_dist_to_BP",4.42538984391926,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","20","yearly_ROC_q3_dist_to_BP",4.30316605971439,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","20","yearly_ROC_max_dist_to_BP",4.10783528911196,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","20","mean",4.5699726303145,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","21","yearly_ROC_min_dist_to_BP",0.232532212625025,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","21","yearly_ROC_q1_dist_to_BP",-1.03718066042549,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","21","yearly_ROC_med_dist_to_BP",-2.7850689009253,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","21","yearly_ROC_q3_dist_to_BP",-5.34387409046019,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","21","yearly_ROC_max_dist_to_BP",-9.44819205353522,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","21","mean",-4.26746778737498,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","22","yearly_ROC_min_dist_to_BP",1.2689370627742,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","22","yearly_ROC_q1_dist_to_BP",0.653029290821836,"Accretion"
"19","Bonge Ave OBA, Grayland Plains","22","yearly_ROC_med_dist_to_BP",-0.221122444258524,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","22","yearly_ROC_q3_dist_to_BP",-1.55898891707201,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","22","yearly_ROC_max_dist_to_BP",-3.86260914069464,"Erosion"
"19","Bonge Ave OBA, Grayland Plains","22","mean",-1.2310629372258,"Erosion"
"20","Marine Drive OBA, Grayland Plains","97","yearly_ROC_min_dist_to_BP",NA,NA
"20","Marine Drive OBA, Grayland Plains","97","yearly_ROC_q1_dist_to_BP",NA,NA
"20","Marine Drive OBA, Grayland Plains","97","yearly_ROC_med_dist_to_BP",NA,NA
"20","Marine Drive OBA, Grayland Plains","97","yearly_ROC_q3_dist_to_BP",NA,NA
"20","Marine Drive OBA, Grayland Plains","97","yearly_ROC_max_dist_to_BP",NA,NA
"20","Marine Drive OBA, Grayland Plains","98","yearly_ROC_min_dist_to_BP",6.39207124579733,"Accretion"
"20","Marine Drive OBA, Grayland Plains","98","yearly_ROC_q1_dist_to_BP",5.50311914135684,"Accretion"
"20","Marine Drive OBA, Grayland Plains","98","yearly_ROC_med_dist_to_BP",4.30789885620529,"Accretion"
"20","Marine Drive OBA, Grayland Plains","98","yearly_ROC_q3_dist_to_BP",2.61616757848439,"Accretion"
"20","Marine Drive OBA, Grayland Plains","98","yearly_ROC_max_dist_to_BP",0.0406624046287678,"Accretion"
"20","Marine Drive OBA, Grayland Plains","98","mean",3.39207124579733,"Accretion"
"20","Marine Drive OBA, Grayland Plains","99","yearly_ROC_min_dist_to_BP",3.13560758171067,"Accretion"
"20","Marine Drive OBA, Grayland Plains","99","yearly_ROC_q1_dist_to_BP",3.30021429218807,"Accretion"
"20","Marine Drive OBA, Grayland Plains","99","yearly_ROC_med_dist_to_BP",3.58657133514029,"Accretion"
"20","Marine Drive OBA, Grayland Plains","99","yearly_ROC_q3_dist_to_BP",4.12673652013858,"Accretion"
"20","Marine Drive OBA, Grayland Plains","99","yearly_ROC_max_dist_to_BP",5.27757155833352,"Accretion"
"20","Marine Drive OBA, Grayland Plains","99","mean",4.13560758171067,"Accretion"
"20","Marine Drive OBA, Grayland Plains","00","yearly_ROC_min_dist_to_BP",1.82015549226149,"Accretion"
"20","Marine Drive OBA, Grayland Plains","00","yearly_ROC_q1_dist_to_BP",1.15578604506352,"Accretion"
"20","Marine Drive OBA, Grayland Plains","00","yearly_ROC_med_dist_to_BP",0.198242949399565,"Accretion"
"20","Marine Drive OBA, Grayland Plains","00","yearly_ROC_q3_dist_to_BP",-1.28468738601998,"Erosion"
"20","Marine Drive OBA, Grayland Plains","00","yearly_ROC_max_dist_to_BP",-3.83116290427703,"Erosion"
"20","Marine Drive OBA, Grayland Plains","00","mean",-0.679844507738515,"Erosion"
"20","Marine Drive OBA, Grayland Plains","01","yearly_ROC_min_dist_to_BP",0.965587177112713,"Accretion"
"20","Marine Drive OBA, Grayland Plains","01","yearly_ROC_q1_dist_to_BP",0.833109027442793,"Accretion"
"20","Marine Drive OBA, Grayland Plains","01","yearly_ROC_med_dist_to_BP",0.665331328454279,"Accretion"
"20","Marine Drive OBA, Grayland Plains","01","yearly_ROC_q3_dist_to_BP",0.451389868003316,"Accretion"
"20","Marine Drive OBA, Grayland Plains","01","yearly_ROC_max_dist_to_BP",0.191014278152326,"Accretion"
"20","Marine Drive OBA, Grayland Plains","01","mean",0.965587177112713,"Accretion"
"20","Marine Drive OBA, Grayland Plains","02","yearly_ROC_min_dist_to_BP",-2.4566686661307,"Erosion"
"20","Marine Drive OBA, Grayland Plains","02","yearly_ROC_q1_dist_to_BP",-2.22771356580607,"Erosion"
"20","Marine Drive OBA, Grayland Plains","02","yearly_ROC_med_dist_to_BP",-1.9091054619326,"Erosion"
"20","Marine Drive OBA, Grayland Plains","02","yearly_ROC_q3_dist_to_BP",-1.43663782552312,"Erosion"
"20","Marine Drive OBA, Grayland Plains","02","yearly_ROC_max_dist_to_BP",-0.66831851100545,"Erosion"
"20","Marine Drive OBA, Grayland Plains","02","mean",-1.9566686661307,"Erosion"
